session_id,participant_count,timestamp_sec,frame_rate_fps,frame_time_ms,network_latency_ms,packet_loss_pct,calibration_error_mm,headset_temp_c
demo,3,896,86.7,11.53,23.5,0.061,5.6,38.8
demo,3,897,85.5,11.69,33.3,0.027,5.95,38.6
demo,3,898,85.3,11.72,21.3,0.099,6.8,38.3
demo,3,899,85.9,11.65,22.0,0.067,6.12,37.4
demo,3,900,85.0,11.76,15.0,0.083,5.21,37.9
demo,3,901,91.7,10.91,24.2,0.028,5.35,38.3
demo,3,902,86.7,11.53,28.1,0.1,5.73,37.6
demo,3,903,86.1,11.61,20.4,0.151,5.04,37.8
demo,3,904,88.0,11.36,24.2,0.124,2.99,37.4
demo,3,905,88.4,11.31,20.4,0.338,6.09,37.5
demo,3,906,88.2,11.34,20.2,0.15,7.18,37.5
demo,3,907,85.1,11.75,29.5,0.024,4.82,37.6
demo,3,908,85.0,11.76,22.6,0.002,4.37,37.9
demo,3,909,87.1,11.48,27.2,0.096,5.74,37.8
demo,3,910,85.0,11.76,17.8,0.147,6.86,38.0
demo,3,911,87.7,11.4,24.5,0.228,5.01,38.4
demo,3,912,87.4,11.45,26.8,0.034,4.45,39.0
demo,3,913,88.5,11.3,25.2,0.269,6.63,38.3
demo,3,914,86.6,11.54,23.5,0.062,5.63,38.1
demo,3,915,90.4,11.06,24.6,0.016,4.58,38.3
demo,3,916,87.1,11.48,29.8,0.017,6.19,38.2
demo,3,917,85.3,11.72,28.8,0.17,5.64,38.3
demo,3,918,89.6,11.16,23.6,0.014,7.66,38.0
demo,3,919,85.0,11.76,27.9,0.014,5.1,38.3
demo,3,920,85.0,11.76,31.4,0.156,4.38,38.5
demo,3,921,85.0,11.76,26.3,0.014,4.46,38.0
demo,3,922,88.5,11.3,29.0,0.011,5.67,38.2
demo,3,923,88.0,11.37,25.3,0.05,5.62,38.8
demo,3,924,85.0,11.76,15.0,0.188,6.81,38.1
demo,3,925,85.0,11.76,17.5,0.158,3.56,38.1
demo,3,926,86.0,11.63,23.0,0.298,5.13,37.2
demo,3,927,85.8,11.66,24.7,0.079,3.6,38.5
demo,3,928,87.5,11.43,24.7,0.047,4.85,39.0
demo,3,929,86.0,11.63,28.3,0.002,7.09,38.0
demo,3,930,88.0,11.37,15.4,0.023,6.07,38.0
demo,3,931,88.2,11.34,20.3,0.236,5.5,38.1
demo,3,932,85.0,11.76,24.9,0.022,5.47,37.4
demo,3,933,87.1,11.48,30.0,0.452,6.53,37.6
demo,3,934,87.6,11.41,28.1,0.071,5.2,37.8
demo,3,935,85.0,11.76,26.2,0.008,6.36,38.2
demo,3,936,88.7,11.27,27.7,0.063,5.39,38.4
demo,3,937,87.2,11.46,25.2,0.067,6.21,38.3
demo,3,938,88.8,11.27,36.7,0.005,6.09,38.1
demo,3,939,87.0,11.49,19.8,0.047,5.6,37.4
demo,3,940,86.8,11.52,24.8,0.006,5.83,38.3
demo,3,941,88.9,11.25,38.0,0.019,5.07,37.8
demo,3,942,85.0,11.76,27.2,0.012,6.3,37.9
demo,3,943,85.7,11.67,27.2,0.103,4.83,38.5
demo,3,944,87.7,11.41,22.6,0.023,5.27,38.7
demo,3,945,86.1,11.61,21.5,0.295,4.87,37.7
demo,3,946,85.4,11.72,24.4,0.069,4.73,38.9
demo,3,947,85.2,11.74,22.8,0.046,4.67,38.1
demo,3,948,87.7,11.4,29.6,0.021,5.42,37.9
demo,3,949,87.0,11.49,31.7,0.242,4.43,38.4
demo,3,950,88.5,11.3,23.1,0.103,6.07,38.4
demo,3,951,85.0,11.76,29.3,0.093,6.15,38.1
demo,3,952,85.6,11.69,26.2,0.062,4.7,38.3
demo,3,953,86.0,11.63,35.7,0.109,5.25,38.6
demo,3,954,86.4,11.57,31.1,0.399,5.11,37.7
demo,3,955,88.9,11.25,36.0,0.106,4.97,37.7
demo,3,956,85.7,11.67,27.2,0.175,6.08,37.9
demo,3,957,87.7,11.4,30.3,0.057,5.66,38.6
demo,3,958,85.8,11.66,19.9,0.303,5.32,38.2
demo,3,959,88.0,11.36,26.1,0.037,5.42,39.1
demo,3,960,89.3,11.19,32.2,0.059,4.35,39.1
demo,3,961,86.6,11.54,40.4,0.031,6.01,38.3
demo,3,962,87.5,11.43,46.1,0.003,8.12,37.4
demo,3,963,87.7,11.4,33.8,0.005,6.44,40.0
demo,3,964,87.9,11.37,24.1,0.021,5.4,38.8
demo,3,965,85.0,11.76,30.2,0.054,5.56,38.3
demo,3,966,86.5,11.56,26.4,0.124,5.49,38.5
demo,3,967,85.4,11.71,15.0,0.29,5.26,38.5
demo,3,968,85.0,11.76,23.9,0.063,4.5,37.9
demo,3,969,85.5,11.69,31.4,0.109,6.25,38.4
demo,3,970,86.8,11.52,29.5,0.076,5.05,39.3
demo,3,971,87.1,11.48,27.5,0.009,7.25,38.2
demo,3,972,86.3,11.58,16.0,0.04,5.56,38.8
demo,3,973,87.0,11.49,26.7,0.006,5.42,38.9
demo,3,974,86.6,11.55,15.1,0.282,5.32,38.3
demo,3,975,88.4,11.32,23.3,0.049,5.89,38.6
demo,3,976,86.9,11.5,25.0,0.063,5.53,38.8
demo,3,977,85.0,11.76,26.0,0.213,7.3,38.6
demo,3,978,89.7,11.15,35.3,0.012,4.69,39.0
demo,3,979,90.8,11.01,24.9,0.007,6.96,38.6
demo,3,980,87.5,11.42,23.6,0.021,7.46,38.5
demo,3,981,85.7,11.67,29.4,0.297,6.57,38.2
demo,3,982,86.4,11.57,21.6,0.007,6.27,38.7
demo,3,983,86.5,11.57,27.0,0.073,5.84,38.0
demo,3,984,86.8,11.52,20.0,0.066,4.36,38.5
demo,3,985,87.3,11.45,33.4,0.093,5.04,37.7
demo,3,986,85.7,11.67,20.3,0.003,5.09,38.4
demo,3,987,86.3,11.59,25.7,0.193,5.44,38.6
demo,3,988,87.3,11.46,27.1,0.16,5.83,38.8
demo,3,989,87.7,11.4,21.5,0.157,5.35,39.1
demo,3,990,86.7,11.54,31.0,0.232,5.57,39.0
demo,3,991,86.9,11.51,36.4,0.021,5.74,37.7
demo,3,992,86.5,11.56,20.8,0.07,4.65,38.7
demo,3,993,85.0,11.76,24.5,0.143,4.9,39.3
demo,3,994,85.0,11.76,22.2,0.086,4.79,38.9
demo,3,995,89.7,11.15,18.5,0.083,6.25,38.7
demo,3,996,85.0,11.76,18.0,0.084,6.01,38.2
demo,3,997,89.6,11.16,21.8,0.021,5.57,39.4
demo,3,998,85.0,11.76,17.4,0.193,6.72,38.5
demo,3,999,85.3,11.73,25.7,0.076,4.09,39.3
demo,3,1000,86.5,11.57,31.9,0.012,4.72,38.6
demo,3,1001,87.0,11.49,26.8,0.028,4.96,39.0
demo,3,1002,86.3,11.59,15.0,0.129,4.88,40.1
demo,3,1003,85.0,11.76,22.9,0.165,6.34,39.6
demo,3,1004,85.0,11.76,33.3,0.015,7.88,38.0
demo,3,1005,88.5,11.29,25.9,0.009,7.39,38.5
demo,3,1006,86.2,11.6,32.3,0.225,4.25,39.1
demo,3,1007,87.0,11.49,20.2,0.027,4.29,38.5
demo,3,1008,85.0,11.76,23.0,0.035,7.84,39.3
demo,3,1009,85.0,11.76,26.4,0.04,5.16,39.0
demo,3,1010,85.5,11.69,20.7,0.165,6.54,39.4
demo,3,1011,91.2,10.97,19.0,0.2,6.94,38.2
demo,3,1012,87.4,11.45,15.0,0.008,6.48,39.3
demo,3,1013,87.3,11.45,33.1,0.108,6.95,38.5
demo,3,1014,87.3,11.45,16.4,0.137,4.91,39.4
demo,3,1015,85.9,11.65,25.4,0.108,6.59,38.3
demo,3,1016,86.7,11.53,26.3,0.054,4.98,38.4
demo,3,1017,85.0,11.76,23.6,0.091,5.57,38.5
demo,3,1018,85.8,11.65,31.9,0.025,6.38,38.9
demo,3,1019,85.0,11.76,30.4,0.065,4.23,38.4
demo,3,1020,85.0,11.76,27.7,0.009,7.03,38.4
demo,3,1021,85.2,11.73,22.4,0.157,6.28,38.7
demo,3,1022,85.0,11.76,23.3,0.204,6.27,38.0
demo,3,1023,85.1,11.75,23.4,0.454,5.69,38.6
demo,3,1024,87.3,11.45,15.0,0.038,6.22,38.9
demo,3,1025,88.4,11.31,22.3,0.051,5.5,37.9
demo,3,1026,85.0,11.76,23.5,0.075,4.35,39.5
demo,3,1027,85.6,11.69,22.6,0.041,6.93,38.5
demo,3,1028,85.9,11.64,32.2,0.014,6.6,40.1
demo,3,1029,85.0,11.76,28.0,0.022,6.52,38.3
demo,3,1030,87.5,11.43,24.2,0.009,5.88,39.5
demo,3,1031,85.0,11.76,18.3,0.091,6.95,38.1
demo,3,1032,87.0,11.49,23.7,0.1,6.18,38.3
demo,3,1033,85.4,11.71,27.7,0.07,6.07,38.5
demo,3,1034,87.9,11.38,23.0,0.057,5.34,38.5
demo,3,1035,87.8,11.39,21.5,0.039,6.55,38.9
demo,3,1036,85.0,11.76,23.0,0.071,5.78,38.8
demo,3,1037,87.4,11.45,29.8,0.164,4.42,38.7
demo,3,1038,85.0,11.76,29.0,0.005,5.26,38.9
demo,3,1039,88.4,11.32,26.7,0.022,5.18,38.4
demo,3,1040,85.3,11.72,19.4,0.242,7.65,39.1
demo,3,1041,85.0,11.76,22.8,0.052,7.22,39.4
demo,3,1042,85.0,11.76,30.4,0.01,5.68,38.9
demo,3,1043,87.4,11.45,30.5,0.069,6.84,38.7
demo,3,1044,86.8,11.52,29.1,0.005,6.27,38.8
demo,3,1045,85.1,11.75,24.2,0.059,6.51,37.9
demo,3,1046,88.3,11.32,30.2,0.312,6.64,39.0
demo,3,1047,86.9,11.51,21.4,0.185,7.3,38.4
demo,3,1048,85.0,11.76,24.3,0.092,5.24,37.9
demo,3,1049,89.1,11.22,28.5,0.148,6.63,39.0
demo,3,1050,86.6,11.54,26.4,0.036,3.37,38.9
demo,3,1051,85.8,11.66,25.7,0.11,5.65,39.3
demo,3,1052,85.3,11.73,25.6,0.021,6.53,38.4
demo,3,1053,85.0,11.76,21.3,0.029,5.28,39.5
demo,3,1054,86.1,11.62,18.1,0.201,5.8,39.7
demo,3,1055,85.0,11.76,31.6,0.321,6.37,39.7
demo,3,1056,85.0,11.76,25.0,0.416,5.56,38.4
demo,3,1057,87.9,11.38,33.4,0.059,5.4,39.4
demo,3,1058,89.3,11.2,15.0,0.109,7.24,38.6
demo,3,1059,86.8,11.52,24.1,0.131,6.97,39.0
demo,3,1060,87.5,11.43,25.2,0.066,5.89,38.8
demo,3,1061,87.4,11.44,25.2,0.113,5.48,39.2
demo,3,1062,85.2,11.74,25.5,0.069,5.55,38.6
demo,3,1063,85.0,11.76,21.7,0.07,6.22,38.4
demo,3,1064,87.6,11.41,35.2,0.134,5.2,38.8
demo,3,1065,85.0,11.76,30.9,0.037,6.15,39.4
demo,3,1066,85.4,11.72,20.6,0.09,5.66,39.2
demo,3,1067,86.9,11.51,24.1,0.003,6.42,39.0
demo,3,1068,89.1,11.22,21.9,0.25,5.56,39.6
demo,3,1069,86.1,11.62,28.3,0.238,6.03,38.6
demo,3,1070,85.5,11.69,29.9,0.066,5.61,39.3
demo,3,1071,85.7,11.67,23.4,0.111,5.89,38.5
demo,3,1072,87.1,11.47,27.0,0.098,6.31,38.8
demo,3,1073,87.6,11.41,25.8,0.14,5.65,38.4
demo,3,1074,88.5,11.3,27.9,0.011,5.39,37.7
demo,3,1075,88.6,11.29,28.8,0.131,7.72,38.6
demo,3,1076,88.0,11.36,30.1,0.005,7.08,38.7
demo,3,1077,85.0,11.76,30.1,0.048,5.56,39.3
demo,3,1078,86.4,11.57,24.9,0.147,4.48,38.9
demo,3,1079,85.0,11.76,28.5,0.026,6.12,39.6
demo,3,1080,86.0,11.62,25.2,0.082,2.42,39.4
demo,3,1081,85.1,11.76,34.9,0.269,5.81,39.5
demo,3,1082,86.1,11.62,21.6,0.272,5.23,38.4
demo,3,1083,85.0,11.76,27.4,0.031,4.78,39.2
demo,3,1084,88.2,11.34,49.3,0.278,5.59,39.5
demo,3,1085,85.3,11.72,24.2,0.058,6.03,38.9
demo,3,1086,85.3,11.73,15.0,0.095,6.82,39.9
demo,3,1087,85.4,11.71,16.0,0.005,6.83,39.4
demo,3,1088,86.7,11.54,22.9,0.192,6.36,39.1
demo,3,1089,87.1,11.48,21.9,0.004,5.54,40.1
demo,3,1090,85.0,11.76,22.0,0.111,3.57,38.6
demo,3,1091,85.0,11.76,25.5,0.002,7.0,39.2
demo,3,1092,85.0,11.76,23.6,0.142,7.93,38.7
demo,3,1093,86.9,11.51,40.4,0.033,5.6,39.4
demo,3,1094,85.9,11.65,20.1,0.018,5.78,38.8
demo,3,1095,86.5,11.56,16.7,0.219,5.47,39.7
demo,3,1096,85.9,11.64,27.6,0.036,5.81,38.9
demo,3,1097,89.7,11.15,17.2,0.121,6.69,38.9
demo,3,1098,86.5,11.56,18.5,0.024,6.27,39.7
demo,3,1099,85.0,11.76,28.4,0.05,5.89,40.3
demo,3,1100,85.0,11.76,25.5,0.061,5.74,39.2
demo,3,1101,86.7,11.53,25.0,0.079,6.51,39.0
demo,3,1102,86.4,11.57,23.8,0.122,3.83,39.3
demo,3,1103,88.1,11.35,24.4,0.087,7.11,40.1
demo,3,1104,86.3,11.59,20.8,0.013,5.19,40.1
demo,3,1105,85.0,11.76,24.3,0.019,6.04,39.5
demo,3,1106,85.0,11.76,31.0,0.01,5.07,38.5
demo,3,1107,86.4,11.57,26.6,0.029,6.2,39.2
demo,3,1108,85.0,11.76,32.2,0.045,4.91,38.7
demo,3,1109,89.4,11.19,16.9,0.174,8.95,38.9
demo,3,1110,85.0,11.76,22.2,0.009,6.65,38.9
demo,3,1111,88.8,11.26,20.5,0.046,5.72,39.1
demo,3,1112,88.2,11.34,31.1,0.034,5.85,39.3
demo,3,1113,86.2,11.6,21.3,0.014,5.39,39.5
demo,3,1114,86.5,11.56,20.4,0.042,7.8,39.8
demo,3,1115,85.0,11.76,25.5,0.057,6.7,38.7
demo,3,1116,85.0,11.76,33.4,0.026,4.34,39.8
demo,3,1117,85.4,11.71,18.0,0.048,6.48,40.0
demo,3,1118,85.0,11.76,30.4,0.17,6.35,40.5
demo,3,1119,85.7,11.66,15.1,0.015,5.86,38.0
demo,3,1120,89.0,11.24,20.5,0.055,6.51,39.4
demo,3,1121,86.0,11.63,16.7,0.084,6.69,38.9
demo,3,1122,88.2,11.34,25.8,0.013,4.98,39.4
demo,3,1123,86.9,11.5,30.0,0.267,7.23,39.7
demo,3,1124,85.0,11.76,21.0,0.155,5.51,40.9
demo,3,1125,86.3,11.59,20.8,0.095,7.29,40.6
demo,3,1126,85.0,11.76,28.9,0.009,5.65,40.1
demo,3,1127,85.8,11.66,29.9,0.043,4.39,38.8
demo,3,1128,86.0,11.62,25.1,0.018,5.53,39.6
demo,3,1129,86.0,11.63,33.7,0.063,5.25,40.6
demo,3,1130,85.8,11.65,18.1,0.075,6.86,39.1
demo,3,1131,86.4,11.58,25.0,0.225,6.75,38.5
demo,3,1132,86.6,11.55,21.8,0.001,4.86,39.8
demo,3,1133,86.2,11.6,30.1,0.05,8.06,39.7
demo,3,1134,88.8,11.26,22.2,0.074,6.82,40.0
demo,3,1135,85.0,11.76,26.5,0.234,7.22,39.0
demo,3,1136,86.6,11.54,19.1,0.041,5.04,38.9
demo,3,1137,85.0,11.76,15.5,0.136,6.02,39.8
demo,3,1138,86.1,11.61,30.5,0.017,8.03,40.0
demo,3,1139,86.3,11.59,29.5,0.139,8.57,39.5
demo,3,1140,85.1,11.75,25.6,0.04,6.23,39.6
demo,3,1141,85.0,11.76,21.5,0.03,6.58,39.2
demo,3,1142,85.0,11.76,25.3,0.039,6.24,39.9
demo,3,1143,87.1,11.48,29.1,0.111,8.29,39.4
demo,3,1144,85.9,11.64,22.9,0.15,6.09,40.1
demo,3,1145,85.0,11.76,28.8,0.042,6.43,40.4
demo,3,1146,85.8,11.65,30.1,0.073,6.57,40.8
demo,3,1147,86.8,11.51,20.5,0.146,5.26,40.2
demo,3,1148,87.3,11.45,22.5,0.008,6.63,40.0
demo,3,1149,86.0,11.63,20.8,0.117,4.82,39.2
demo,3,1150,85.0,11.76,31.7,0.005,5.62,39.8
demo,3,1151,88.7,11.28,18.5,0.059,6.37,39.7
demo,3,1152,87.1,11.48,25.5,0.001,6.35,40.0
demo,3,1153,85.4,11.7,33.2,0.015,6.34,39.3
demo,3,1154,85.0,11.76,26.2,0.093,5.38,39.5
demo,3,1155,85.0,11.76,19.1,0.135,7.15,39.1
demo,3,1156,86.6,11.55,20.6,0.014,5.66,39.3
demo,3,1157,87.3,11.45,27.3,0.009,7.64,39.3
demo,3,1158,87.9,11.38,32.5,0.033,5.86,39.7
demo,3,1159,89.1,11.22,20.0,0.039,7.21,39.4
demo,3,1160,85.7,11.66,29.8,0.061,5.97,40.4
demo,3,1161,89.9,11.13,23.2,0.106,5.35,39.3
demo,3,1162,87.0,11.49,27.2,0.03,5.75,38.9
demo,3,1163,85.8,11.65,15.3,0.048,7.71,39.4
demo,3,1164,87.8,11.39,24.2,0.288,4.21,39.1
demo,3,1165,85.0,11.76,36.2,0.118,7.09,39.6
demo,3,1166,85.0,11.76,34.8,0.007,5.99,40.3
demo,3,1167,86.4,11.58,19.8,0.001,7.22,39.2
demo,3,1168,85.0,11.76,29.8,0.068,4.55,39.5
demo,3,1169,85.0,11.76,17.6,0.362,5.59,39.2
demo,3,1170,90.0,11.11,34.3,0.106,4.93,40.9
demo,3,1171,85.0,11.76,22.5,0.05,5.25,39.0
demo,3,1172,85.6,11.68,19.0,0.162,3.26,40.0
demo,3,1173,87.1,11.48,16.5,0.216,4.72,40.0
demo,3,1174,87.2,11.47,21.8,0.005,7.43,40.3
demo,3,1175,85.6,11.69,30.1,0.005,5.39,40.0
demo,3,1176,85.2,11.74,20.3,0.104,6.71,40.2
demo,3,1177,85.0,11.76,26.9,0.018,6.69,40.2
demo,3,1178,85.0,11.76,30.0,0.03,5.1,39.0
demo,3,1179,87.7,11.41,15.0,0.102,5.15,39.7
demo,3,1180,88.3,11.33,28.9,0.269,5.52,40.9
demo,3,1181,86.3,11.59,23.6,0.004,5.8,40.2
demo,3,1182,85.4,11.71,19.6,0.091,5.71,39.4
demo,3,1183,86.4,11.58,25.2,0.017,6.28,40.0
demo,3,1184,87.3,11.45,30.1,0.022,5.15,39.7
demo,3,1185,85.0,11.76,28.3,0.06,6.68,40.1
demo,3,1186,85.0,11.76,28.4,0.032,5.82,39.5
demo,3,1187,85.0,11.76,29.4,0.011,7.13,40.5
demo,3,1188,85.0,11.76,29.9,0.141,5.1,41.0
demo,3,1189,85.0,11.76,28.5,0.148,8.5,39.7
demo,3,1190,87.4,11.45,24.5,0.069,6.64,39.2
demo,3,1191,85.0,11.76,31.0,0.026,7.57,40.0
demo,3,1192,88.0,11.36,18.2,0.028,5.95,39.8
demo,3,1193,85.0,11.76,23.0,0.361,5.26,39.9
demo,3,1194,85.2,11.73,24.2,0.323,6.81,39.1
demo,3,1195,85.0,11.76,24.4,0.08,4.84,40.3
demo,3,1196,85.0,11.76,23.8,0.06,8.09,40.8
demo,3,1197,85.0,11.76,29.5,0.029,7.58,40.9
demo,3,1198,85.0,11.76,15.0,0.038,5.74,40.1
demo,3,1199,85.0,11.76,27.0,0.131,6.03,40.5
