session_id,participant_count,timestamp_sec,frame_rate_fps,frame_time_ms,network_latency_ms,packet_loss_pct,calibration_error_mm,headset_temp_c
1,3,926,85.6,11.68,19.8,0.149,6.42,37.8
1,3,927,86.8,11.52,23.0,0.038,5.31,38.6
1,3,928,85.0,11.76,33.9,0.061,7.51,38.2
1,3,929,85.1,11.75,28.9,0.083,6.65,38.2
1,3,930,87.8,11.39,27.9,0.168,7.77,38.1
1,3,931,88.3,11.32,22.6,0.067,6.52,36.8
1,3,932,91.7,10.9,32.5,0.073,6.32,38.3
1,3,933,85.0,11.76,27.3,0.219,5.45,38.8
1,3,934,85.8,11.65,26.1,0.004,7.2,38.2
1,3,935,88.7,11.27,27.1,0.248,5.88,38.2
1,3,936,88.9,11.25,23.7,0.064,6.44,38.2
1,3,937,85.0,11.76,18.9,0.044,5.12,38.0
1,3,938,86.4,11.58,18.2,0.16,5.84,39.0
1,3,939,88.4,11.31,22.0,0.117,4.96,38.7
1,3,940,87.8,11.38,28.9,0.168,5.49,37.9
1,3,941,87.4,11.44,21.7,0.02,7.82,38.1
1,3,942,85.9,11.64,23.3,0.023,4.95,39.1
1,3,943,85.0,11.76,32.4,0.127,6.86,39.2
1,3,944,85.0,11.76,18.9,0.035,4.63,38.3
1,3,945,87.4,11.44,15.2,0.02,5.44,37.7
1,3,946,85.5,11.69,19.3,0.014,5.36,37.9
1,3,947,85.9,11.64,26.5,0.04,6.6,38.5
1,3,948,86.3,11.59,21.0,0.453,6.01,38.8
1,3,949,88.0,11.37,29.0,0.174,6.16,38.8
1,3,950,86.7,11.53,28.4,0.035,5.42,38.5
1,3,951,87.2,11.46,18.5,0.036,5.93,38.0
1,3,952,92.9,10.76,27.6,0.261,5.59,38.4
1,3,953,89.2,11.21,31.1,0.058,7.09,38.5
1,3,954,85.0,11.76,27.7,0.095,6.47,38.5
1,3,955,86.6,11.55,35.0,0.01,7.04,38.1
1,3,956,85.0,11.76,25.5,0.549,4.82,39.4
1,3,957,85.0,11.76,18.6,0.055,5.95,38.3
1,3,958,85.0,11.76,16.6,0.224,5.48,38.3
1,3,959,85.0,11.76,24.6,0.046,5.51,38.3
1,3,960,88.0,11.36,48.2,0.148,5.44,37.7
1,3,961,87.2,11.47,45.9,0.363,4.89,38.1
1,3,962,86.6,11.54,21.3,0.053,5.01,38.1
1,3,963,85.0,11.76,31.3,0.007,4.96,39.2
1,3,964,85.8,11.66,39.6,0.06,5.98,38.4
1,3,965,85.1,11.74,24.8,0.217,6.32,38.3
1,3,966,87.5,11.42,25.9,0.142,5.39,37.9
1,3,967,85.7,11.67,15.0,0.313,7.16,38.3
1,3,968,86.3,11.58,17.7,0.043,4.53,38.4
1,3,969,88.8,11.26,26.9,0.006,7.29,38.4
1,3,970,87.0,11.49,19.7,0.027,6.57,38.9
1,3,971,85.0,11.76,22.1,0.054,6.11,37.4
1,3,972,88.9,11.25,34.9,0.106,5.36,38.8
1,3,973,87.2,11.47,22.1,0.069,7.82,38.7
1,3,974,86.2,11.59,21.4,0.176,5.59,38.3
1,3,975,89.1,11.23,30.9,0.042,4.61,38.5
1,3,976,86.2,11.61,17.4,0.004,4.65,38.2
1,3,977,88.7,11.28,20.9,0.132,4.98,39.9
1,3,978,85.7,11.67,23.9,0.032,6.18,38.8
1,3,979,88.7,11.27,34.3,0.05,6.23,39.0
1,3,980,87.0,11.5,34.4,0.216,4.37,38.5
1,3,981,89.3,11.2,23.5,0.046,5.67,39.0
1,3,982,85.0,11.76,26.0,0.032,6.1,38.7
1,3,983,87.1,11.49,28.0,0.092,5.18,38.1
1,3,984,89.5,11.18,21.2,0.102,5.96,38.9
1,3,985,88.9,11.24,21.8,0.213,6.93,38.8
1,3,986,85.0,11.76,26.2,0.078,4.82,39.2
1,3,987,86.1,11.61,30.9,0.024,5.13,39.1
1,3,988,85.0,11.76,25.5,0.077,4.63,38.0
1,3,989,89.4,11.19,30.3,0.011,5.24,38.8
1,3,990,85.3,11.72,32.1,0.206,5.8,38.3
1,3,991,86.9,11.51,22.3,0.042,6.88,38.4
1,3,992,87.3,11.46,22.4,0.107,4.84,38.5
1,3,993,85.0,11.76,27.8,0.52,5.81,38.5
1,3,994,87.8,11.38,25.7,0.071,8.31,38.3
1,3,995,86.0,11.62,15.7,0.076,6.93,37.8
1,3,996,85.8,11.66,21.3,0.029,8.39,38.9
1,3,997,85.0,11.76,23.2,0.006,6.6,38.5
1,3,998,88.7,11.27,27.0,0.056,4.82,39.7
1,3,999,85.0,11.76,21.3,0.075,3.42,39.4
1,3,1000,86.4,11.57,32.8,0.094,5.98,38.6
1,3,1001,85.8,11.66,24.0,0.061,5.72,39.2
1,3,1002,88.7,11.28,25.3,0.134,5.74,38.8
1,3,1003,88.1,11.35,32.5,0.135,4.94,38.7
1,3,1004,86.1,11.62,28.9,0.045,6.9,39.0
1,3,1005,85.4,11.71,20.6,0.052,4.05,38.9
1,3,1006,87.2,11.47,29.9,0.353,4.13,37.9
1,3,1007,86.2,11.6,18.4,0.059,3.73,38.9
1,3,1008,85.0,11.76,17.4,0.014,5.89,39.3
1,3,1009,87.2,11.47,30.6,0.166,7.55,38.4
1,3,1010,85.0,11.76,17.2,0.143,4.81,38.4
1,3,1011,85.0,11.76,27.1,0.16,5.25,39.4
1,3,1012,86.3,11.59,25.7,0.051,6.57,38.4
1,3,1013,87.4,11.44,30.6,0.07,6.65,39.6
1,3,1014,85.3,11.73,28.9,0.086,5.09,38.3
1,3,1015,89.5,11.17,23.9,0.022,4.02,38.1
1,3,1016,87.8,11.39,28.7,0.093,6.36,38.3
1,3,1017,90.9,11.0,29.7,0.058,6.07,39.0
1,3,1018,85.0,11.76,24.6,0.156,5.97,38.8
1,3,1019,86.0,11.63,24.5,0.008,6.5,38.3
1,3,1020,85.8,11.66,31.8,0.071,4.18,39.1
1,3,1021,89.0,11.24,20.4,0.152,7.19,38.4
1,3,1022,89.5,11.18,25.5,0.238,6.66,37.9
1,3,1023,86.3,11.58,24.6,0.014,4.81,38.7
1,3,1024,91.7,10.9,25.6,0.041,6.32,39.5
1,3,1025,85.0,11.76,17.8,0.013,4.95,38.6
1,3,1026,85.0,11.76,15.0,0.036,6.08,38.5
1,3,1027,88.3,11.33,33.0,0.22,6.22,39.4
1,3,1028,86.3,11.59,15.0,0.146,5.3,37.9
1,3,1029,85.0,11.76,33.6,0.854,4.39,38.8
1,3,1030,89.3,11.19,36.0,0.023,6.73,38.5
1,3,1031,85.0,11.76,23.6,0.158,6.58,39.4
1,3,1032,85.0,11.76,27.3,0.051,7.1,38.3
1,3,1033,87.7,11.4,33.4,0.083,5.15,38.5
1,3,1034,86.5,11.57,39.2,0.023,6.21,39.8
1,3,1035,86.3,11.58,28.0,0.032,5.58,39.0
1,3,1036,85.4,11.71,28.5,0.106,5.66,39.1
1,3,1037,86.4,11.57,31.2,0.048,6.97,38.9
1,3,1038,88.0,11.37,15.0,0.002,4.86,39.2
1,3,1039,89.2,11.21,24.1,0.044,6.97,38.9
1,3,1040,86.0,11.63,25.2,0.221,5.69,39.1
1,3,1041,85.0,11.76,23.2,0.002,5.52,38.8
1,3,1042,85.0,11.76,26.6,0.29,5.96,39.0
1,3,1043,87.5,11.42,24.4,0.008,7.5,38.4
1,3,1044,85.0,11.76,22.0,0.013,5.64,38.8
1,3,1045,86.6,11.55,16.4,0.026,5.24,40.0
1,3,1046,89.0,11.23,16.7,0.068,4.08,38.6
1,3,1047,86.0,11.63,26.3,0.201,7.63,38.1
1,3,1048,86.9,11.51,22.2,0.136,5.4,39.3
1,3,1049,86.7,11.54,25.7,0.084,5.91,38.7
1,3,1050,85.0,11.76,27.2,0.032,8.08,38.8
1,3,1051,87.8,11.39,23.1,0.003,4.96,38.5
1,3,1052,87.1,11.48,29.3,0.4,7.56,39.5
1,3,1053,87.6,11.42,28.9,0.309,5.93,38.3
1,3,1054,85.0,11.76,29.0,0.092,4.71,39.7
1,3,1055,85.0,11.76,23.0,0.035,6.26,38.4
1,3,1056,85.0,11.76,27.4,0.011,6.98,39.0
1,3,1057,86.1,11.61,19.0,0.074,6.44,38.7
1,3,1058,85.5,11.7,25.0,0.112,3.21,39.2
1,3,1059,85.0,11.76,20.2,0.029,7.08,38.8
1,3,1060,90.1,11.1,28.3,0.074,5.64,37.8
1,3,1061,85.4,11.7,28.2,0.014,7.06,39.1
1,3,1062,86.1,11.61,21.5,0.078,4.47,38.9
1,3,1063,85.0,11.76,27.3,0.249,4.98,39.0
1,3,1064,85.0,11.76,21.3,0.086,5.89,39.1
1,3,1065,86.4,11.58,28.1,0.017,6.44,38.8
1,3,1066,87.5,11.42,21.8,0.032,5.41,39.4
1,3,1067,85.0,11.76,28.2,0.153,6.43,38.8
1,3,1068,88.6,11.28,30.8,0.179,8.38,38.4
1,3,1069,87.8,11.39,27.2,0.027,4.33,39.8
1,3,1070,85.0,11.76,31.8,0.067,4.87,39.3
1,3,1071,85.8,11.66,24.5,0.077,6.81,39.7
1,3,1072,86.6,11.55,27.9,0.616,5.48,39.7
1,3,1073,88.1,11.35,30.4,0.231,6.51,38.5
1,3,1074,85.0,11.76,24.4,0.048,6.17,39.5
1,3,1075,86.3,11.59,26.7,0.002,6.71,38.8
1,3,1076,88.6,11.28,27.1,0.137,4.45,38.7
1,3,1077,86.8,11.52,24.9,0.006,6.09,39.5
1,3,1078,86.4,11.57,34.5,0.18,5.9,38.8
1,3,1079,88.9,11.24,29.0,0.05,4.47,39.4
1,3,1080,90.2,11.09,42.5,0.048,7.38,39.1
1,3,1081,87.3,11.46,29.6,0.015,5.85,39.2
1,3,1082,85.0,11.76,35.5,0.114,5.95,39.7
1,3,1083,86.8,11.52,33.0,0.22,4.77,39.6
1,3,1084,85.5,11.69,34.7,0.016,6.82,38.3
1,3,1085,85.0,11.76,25.7,0.115,4.93,39.4
1,3,1086,85.2,11.74,27.2,0.269,5.07,38.8
1,3,1087,85.0,11.76,30.4,0.081,5.62,39.6
1,3,1088,88.0,11.37,29.1,0.016,3.48,38.6
1,3,1089,85.0,11.76,19.8,0.124,6.08,39.6
1,3,1090,85.0,11.76,25.9,0.2,4.48,39.3
1,3,1091,86.5,11.56,22.9,0.006,5.91,39.3
1,3,1092,90.7,11.02,26.9,0.061,3.91,39.0
1,3,1093,85.0,11.76,29.6,0.027,5.99,39.4
1,3,1094,85.7,11.67,18.0,0.201,6.17,39.1
1,3,1095,88.1,11.36,29.3,0.102,6.25,39.7
1,3,1096,87.2,11.46,27.5,0.006,7.32,39.3
1,3,1097,85.0,11.76,26.0,0.079,4.68,39.6
1,3,1098,88.7,11.27,28.8,0.128,6.31,39.2
1,3,1099,85.0,11.76,24.9,0.021,3.84,39.9
1,3,1100,88.2,11.34,22.8,0.052,7.42,39.4
1,3,1101,86.8,11.52,27.3,0.048,4.64,39.3
1,3,1102,87.7,11.4,21.4,0.224,7.76,39.0
1,3,1103,85.0,11.76,25.6,0.014,6.66,39.8
1,3,1104,88.8,11.26,39.7,0.009,6.26,39.2
1,3,1105,85.0,11.76,23.6,0.106,8.38,39.8
1,3,1106,85.0,11.76,21.5,0.005,6.86,40.0
1,3,1107,88.5,11.3,24.8,0.037,7.13,39.1
1,3,1108,85.0,11.76,25.7,0.16,5.16,39.4
1,3,1109,85.0,11.76,20.5,0.06,6.21,39.9
1,3,1110,85.4,11.71,26.3,0.018,8.42,40.0
1,3,1111,87.0,11.5,18.5,0.08,5.69,39.1
1,3,1112,85.0,11.76,18.5,0.012,5.81,40.2
1,3,1113,87.4,11.45,21.1,0.034,5.25,39.7
1,3,1114,86.3,11.59,24.6,0.09,6.84,39.7
1,3,1115,85.0,11.76,30.7,0.08,7.67,39.7
1,3,1116,85.0,11.76,18.5,0.205,4.15,38.5
1,3,1117,85.0,11.76,26.9,0.131,4.05,39.2
1,3,1118,87.6,11.41,26.4,0.215,5.1,39.7
1,3,1119,85.7,11.66,20.6,0.003,5.15,39.5
1,3,1120,86.8,11.53,28.4,0.062,5.88,39.0
1,3,1121,85.0,11.76,22.6,0.015,5.31,39.9
1,3,1122,85.0,11.76,29.3,0.05,5.12,39.5
1,3,1123,85.0,11.76,32.5,0.17,5.55,39.5
1,3,1124,85.0,11.76,25.7,0.096,6.66,39.2
1,3,1125,87.6,11.42,29.0,0.039,6.79,39.8
1,3,1126,86.3,11.58,24.0,0.02,8.02,39.4
1,3,1127,85.0,11.76,30.9,0.123,5.98,40.7
1,3,1128,85.0,11.76,23.2,0.053,4.46,39.6
1,3,1129,85.0,11.76,21.0,0.287,7.39,39.1
1,3,1130,85.0,11.76,24.2,0.146,5.41,39.2
1,3,1131,88.6,11.28,28.5,0.153,5.86,39.9
1,3,1132,85.0,11.76,25.5,0.03,7.28,38.6
1,3,1133,85.0,11.76,27.3,0.11,7.58,39.5
1,3,1134,85.0,11.76,25.9,0.01,5.52,39.3
1,3,1135,87.5,11.43,28.9,0.181,4.85,40.0
1,3,1136,85.1,11.75,22.0,0.08,4.95,40.0
1,3,1137,89.8,11.13,21.5,0.01,6.38,39.5
1,3,1138,86.2,11.6,28.4,0.003,6.91,40.4
1,3,1139,85.0,11.76,17.1,0.041,6.4,39.5
1,3,1140,85.4,11.72,32.0,0.022,6.45,39.3
1,3,1141,85.0,11.76,24.9,0.032,4.54,40.7
1,3,1142,85.0,11.76,24.2,0.015,5.8,39.7
1,3,1143,85.0,11.76,20.8,0.114,6.4,39.7
1,3,1144,86.4,11.58,31.9,0.009,5.03,38.8
1,3,1145,86.5,11.56,25.8,0.036,5.03,39.6
1,3,1146,86.3,11.59,31.8,0.232,6.08,39.7
1,3,1147,87.5,11.43,24.0,0.046,6.2,39.4
1,3,1148,87.4,11.44,28.7,0.016,5.87,39.2
1,3,1149,86.6,11.55,24.1,0.034,5.96,40.2
1,3,1150,85.7,11.67,22.8,0.009,6.33,39.9
1,3,1151,85.0,11.76,18.6,0.004,6.59,40.7
1,3,1152,87.4,11.45,24.6,0.018,6.13,40.0
1,3,1153,85.0,11.76,28.2,0.043,6.86,39.7
1,3,1154,85.7,11.67,22.2,0.193,6.74,40.5
1,3,1155,85.0,11.76,23.9,0.026,5.25,39.3
1,3,1156,85.0,11.76,23.7,0.272,5.68,40.1
1,3,1157,86.9,11.5,17.3,0.086,6.64,40.0
1,3,1158,85.0,11.76,17.5,0.001,6.97,39.5
1,3,1159,85.4,11.7,28.7,0.003,5.7,39.7
1,3,1160,85.0,11.76,22.8,0.029,7.14,40.0
1,3,1161,85.0,11.76,22.9,0.079,6.88,39.2
1,3,1162,88.6,11.29,24.8,0.296,5.35,39.3
1,3,1163,85.0,11.76,28.0,0.066,5.43,39.8
1,3,1164,88.3,11.32,26.4,0.085,4.92,40.1
1,3,1165,85.0,11.76,15.0,0.127,6.15,40.1
1,3,1166,87.1,11.48,27.2,0.063,6.52,40.0
1,3,1167,85.0,11.76,26.9,0.04,6.35,40.6
1,3,1168,85.0,11.76,32.8,0.335,6.25,39.8
1,3,1169,85.4,11.71,29.9,0.235,5.65,39.8
1,3,1170,85.0,11.76,24.8,0.074,6.02,39.3
1,3,1171,85.0,11.76,26.5,0.157,8.07,39.8
1,3,1172,85.3,11.72,20.2,0.166,6.19,39.4
1,3,1173,87.2,11.47,24.4,0.024,5.91,40.3
1,3,1174,86.2,11.6,33.1,0.048,7.43,39.4
1,3,1175,85.1,11.75,23.2,0.102,7.66,40.0
1,3,1176,85.9,11.64,33.1,0.098,6.63,39.5
1,3,1177,88.0,11.37,24.7,0.014,5.79,39.5
1,3,1178,85.8,11.65,23.4,0.008,5.97,40.1
1,3,1179,85.7,11.67,22.2,0.008,4.57,40.0
1,3,1180,86.8,11.52,27.5,0.085,7.05,39.8
1,3,1181,85.8,11.65,33.3,0.05,3.7,39.8
1,3,1182,87.8,11.39,24.5,0.104,5.57,39.7
1,3,1183,85.0,11.76,23.3,0.026,5.98,40.1
1,3,1184,85.0,11.76,21.2,0.177,6.92,40.0
1,3,1185,85.0,11.76,30.0,0.048,6.05,40.3
1,3,1186,85.9,11.65,25.5,0.238,5.28,40.2
1,3,1187,85.9,11.65,24.4,0.021,5.21,39.9
1,3,1188,86.9,11.51,30.0,0.044,7.92,40.3
1,3,1189,85.0,11.76,16.0,0.007,5.41,39.6
1,3,1190,89.9,11.13,29.7,0.094,4.32,39.9
1,3,1191,87.9,11.37,24.8,0.105,6.33,39.7
1,3,1192,85.0,11.76,36.0,0.083,6.03,39.9
1,3,1193,87.2,11.47,21.5,0.115,6.77,39.8
1,3,1194,87.7,11.4,31.8,0.082,6.51,40.0
1,3,1195,85.0,11.76,28.7,0.147,6.04,40.1
1,3,1196,85.0,11.76,31.3,0.343,5.24,39.1
1,3,1197,85.0,11.76,20.5,0.126,5.83,40.5
1,3,1198,85.9,11.64,15.0,0.005,6.51,40.5
1,3,1199,85.0,11.76,20.2,0.269,7.88,39.8
